feature,importance,importance_share,mechanism_group,feature_type,null_type,regime,split_id,model,method
ret_other,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_pa,3.919699986409953e-06,4.435825213928336e-05,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_pe,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_pet,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_pla,9.613136523811685e-06,0.0001087894316531,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_pp,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_ps,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_pvc,6.99529316139369e-07,7.916396125140902e-06,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ce_log1p,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
rpm_log1p,1.6039833286196626e-05,0.0001815187314457,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
sa_log1p,8.25647458466694e-06,9.343643204277024e-05,surface_area_porosity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
temp_log1p,6.087754135108981e-06,6.889357191198204e-05,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ph_x_temp,0.0002628411881716,0.0029745071658371,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ph_x_ce_log,0.0002738690745297,0.0030993069631001,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
temp_x_ce_log,0.0016312633525501,0.0184605942671302,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ce_log_x_rpm_log,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ce_over_rpm,0.0815972345527776,0.92341524012287,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ce_over_sa,2.4934321715219808e-05,0.0002821754045974,solution_chemistry,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
cd_x_ph,0.0001211269553565,0.0013707630801337,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
cd_x_ce_log,8.875454680599138e-05,0.0010044127304074,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
cd_x_sa_log,1.9583700295666696e-05,0.0002216237769592,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
cr_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
cr_x_ce_log,0.0,0.0,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
cr_x_sa_log,0.0,0.0,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
hg_x_ph,0.0001051318703751,0.0011897507539205,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
hg_x_ce_log,1.452964758419384e-06,1.644283422887437e-05,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
hg_x_sa_log,1.445468243099768e-07,1.6357998063385567e-06,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
aged_x_fg_any,0.0,0.0,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
aged_x_fg_complexing,0.0,0.0,other,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_ps_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_pe_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ret_pa_x_fg_any,3.919699986409953e-06,4.435825213928336e-05,polymer_identity,real,real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
null_random_normal,0.0,0.0,null_feature,,random_noise,random_cv,random_cv_05,elastic_net,elastic_net_permutation
null_random_uniform,7.798084526999816e-07,8.824894784075553e-06,null_feature,,random_noise,random_cv,random_cv_05,elastic_net,elastic_net_permutation
null_random_binary,1.289581962127251e-06,1.4593872497549246e-05,null_feature,,random_noise,random_cv,random_cv_05,elastic_net,elastic_net_permutation
null_perm_ph,0.0,0.0,null_feature,,permuted_real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
null_perm_ce,0.0003629191643175,0.0041070642785901,null_feature,,permuted_real,random_cv,random_cv_05,elastic_net,elastic_net_permutation
null_study_random_effect,0.0,0.0,null_feature,,group_aware_random,random_cv,random_cv_05,elastic_net,elastic_net_permutation
null_exp_random_effect,0.0,0.0,null_feature,,group_aware_random,random_cv,random_cv_05,elastic_net,elastic_net_permutation
ph,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
temp,0.038785989067581,0.0092141216437526,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ce,0.1254696498083968,0.0298069649305377,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
rpm,0.1047325410774436,0.0248805921093162,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
sa,0.0480585391220379,0.0114169378205086,surface_area_porosity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
fg_complexing,7.919927834349472e-05,1.8814829847006263e-05,surface_functionality,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
fg_polar,0.0011843737099164,0.0002813635464037,surface_functionality,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
fg_any,0.0053548488487249,0.00127211474716,surface_functionality,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ags_aged,0.046022687167424,0.0109332944222238,aging_state,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ags_virgin,0.0082784156751328,0.0019666464845157,aging_state,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ph_missing,0.0045225253351005,0.0010743853534832,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
temp_missing,0.0002172626221967,5.16135923741377e-05,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
rpm_missing,0.4268971513443848,0.1014150309537007,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
sa_missing,0.0,0.0,surface_area_porosity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
metal_cd,0.0,0.0,metal_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
metal_cr,0.0,0.0,metal_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
metal_hg,0.0,0.0,metal_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_other,0.2717923582164647,0.0645678480980678,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_pa,0.0001789258658781,4.250619187621527e-05,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_pe,8.79346466929054e-05,2.0890031447105003e-05,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_pet,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_pla,0.1547301116237188,0.0367581723381659,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_pp,0.0016478157052954,0.000391460285533,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_ps,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_pvc,0.0001499308666889,3.5618048605590544e-05,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ce_log1p,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
rpm_log1p,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
sa_log1p,0.0071031398407971,0.0016874442580709,surface_area_porosity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
temp_log1p,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ph_x_temp,0.0015028410090337,0.0003570196403739,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ph_x_ce_log,0.0760694885346014,0.0180713071288342,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
temp_x_ce_log,0.3981730316058308,0.0945912386579933,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ce_log_x_rpm_log,0.0433296274157323,0.0102935226710704,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ce_over_rpm,0.0,0.0,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ce_over_sa,0.018104853407207,0.0043010459613559,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
cd_x_ph,0.0010308304849709,0.0002448873346006,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
cd_x_ce_log,0.0210141323452223,0.0049921834229731,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
cd_x_sa_log,0.026305059596446,0.0062491127542343,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
cr_x_ph,1.0017941415724207e-05,2.3798936946956394e-06,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
cr_x_ce_log,0.0845394749326662,0.0200834637572681,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
cr_x_sa_log,0.0128223874643816,0.0030461267251501,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
hg_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
hg_x_ce_log,1.2718596594554614,0.3021469839427064,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
hg_x_sa_log,0.0,0.0,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
aged_x_fg_any,0.0,0.0,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
aged_x_fg_complexing,0.609460533503108,0.1447853626467861,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_ps_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_pe_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
ret_pa_x_fg_any,0.0,0.0,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
null_random_normal,0.0091296369295944,0.0021688652849874,null_feature,,random_noise,random_cv,random_cv_05,lightgbm,lightgbm_permutation
null_random_uniform,0.0,0.0,null_feature,,random_noise,random_cv,random_cv_05,lightgbm,lightgbm_permutation
null_random_binary,0.0,0.0,null_feature,,random_noise,random_cv,random_cv_05,lightgbm,lightgbm_permutation
null_perm_ph,0.0,0.0,null_feature,,permuted_real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
null_perm_ce,0.0007676324057357,0.0001823611704683,null_feature,,permuted_real,random_cv,random_cv_05,lightgbm,lightgbm_permutation
null_study_random_effect,0.2404697928339085,0.0571267608764324,null_feature,,group_aware_random,random_cv,random_cv_05,lightgbm,lightgbm_permutation
null_exp_random_effect,0.1495247003238727,0.0355215584454797,null_feature,,group_aware_random,random_cv,random_cv_05,lightgbm,lightgbm_permutation
num__ph,76.0,0.0050951997854652,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__temp,115.0,0.0077098417806382,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ce,484.0,0.0324483775811209,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__rpm,321.0,0.0215205148833467,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__sa,597.0,0.0400241351568785,surface_area_porosity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__fg_complexing,12.0,0.0008045052292839,surface_functionality,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__fg_polar,12.0,0.0008045052292839,surface_functionality,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__fg_any,10.0,0.0006704210244033,surface_functionality,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ags_aged,112.0,0.0075087154733172,aging_state,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ags_virgin,12.0,0.0008045052292839,aging_state,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ph_missing,54.0,0.0036202735317779,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__temp_missing,88.0,0.0058997050147492,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__rpm_missing,172.0,0.0115312416197371,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__sa_missing,63.0,0.0042236524537409,surface_area_porosity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__metal_cd,23.0,0.0015419683561276,metal_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__metal_cr,22.0,0.0014749262536873,metal_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__metal_hg,29.0,0.0019442209707696,metal_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_other,101.0,0.0067712523464735,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_pa,62.0,0.0041566103513006,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_pe,28.0,0.0018771788683293,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_pet,8.0,0.0005363368195226,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_pla,178.0,0.0119334942343791,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_pp,75.0,0.0050281576830249,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_ps,114.0,0.0076427996781979,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_pvc,6.0,0.0004022526146419,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ce_log1p,35.0,0.0023464735854116,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__rpm_log1p,43.0,0.0028828104049342,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__sa_log1p,316.0,0.021185304371145,surface_area_porosity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__temp_log1p,19.0,0.0012737999463663,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ph_x_temp,77.0,0.0051622418879056,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ph_x_ce_log,771.0,0.0516894609814963,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__temp_x_ce_log,757.0,0.0507508715473317,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ce_log_x_rpm_log,442.0,0.0296326092786269,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ce_over_rpm,950.0,0.0636899973183159,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ce_over_sa,716.0,0.048002145347278,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__cd_x_ph,243.0,0.0162912308930008,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__cd_x_ce_log,332.0,0.0222579780101904,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__cd_x_sa_log,374.0,0.0250737463126843,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__cr_x_ph,0.0,0.0,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__cr_x_ce_log,285.0,0.0191069991954947,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__cr_x_sa_log,386.0,0.0258782515419683,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__hg_x_ph,153.0,0.0102574416733708,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__hg_x_ce_log,656.0,0.0439796192008581,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__hg_x_sa_log,23.0,0.0015419683561276,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__aged_x_fg_any,0.0,0.0,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__aged_x_fg_complexing,118.0,0.0079109680879592,other,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_ps_x_fg_any,31.0,0.0020783051756503,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_pe_x_fg_any,57.0,0.0038213998390989,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__ret_pa_x_fg_any,8.0,0.0005363368195226,polymer_identity,real,real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__null_random_normal,920.0,0.0616787342451059,null_feature,real,random_noise,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__null_random_uniform,719.0,0.048203271654599,null_feature,real,random_noise,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__null_random_binary,141.0,0.0094529364440868,null_feature,real,random_noise,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__null_perm_ph,679.0,0.0455215875569857,null_feature,real,permuted_real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__null_perm_ce,1116.0,0.0748189863234111,null_feature,real,permuted_real,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__null_study_random_effect,534.0,0.0358004827031375,null_feature,real,group_aware_random,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
num__null_exp_random_effect,1241.0,0.0831992491284526,null_feature,real,group_aware_random,random_cv,random_cv_05,lightgbm,lightgbm_builtin_gain
ph,0.0012622219390848,0.0015214708280699,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_shap
temp,0.0043226043375441,0.0052104278948204,solution_chemistry,real,real,random_cv,random_cv_05,lightgbm,lightgbm_shap
